date,open,high,low,close,volume,ma20,ma60,ma_cross,momentum_12,macd,macd_signal,macd_hist,trend_strength,atr_14,bb_width_20,bb_pos_20,rel_volume_20,price_position_20,channel_range_20,rsi_14,log_return,trend_score,trend_label,vol_score,vol_label,exhaustion_score,exhaustion_label,volume_score,volume_label,ret,regime,position,buy_hold_equity,strategy_equity
2023-12-04 00:00:00,2193.2,2228.87,2191.41,2210.6,38113.820191,2126.0935,2078.7406666666666,1,0.0561469222389969,34.57483476350353,27.271412351190445,7.303422412313086,0.0209680399039349,25.86714285714292,0.0809641815898361,0.9721576373630656,1.5210383658091104,0.9034967251214876,0.0856419071745227,91.93963418874766,0.0079023073469616,1.0,up,0.0,normal,1.0,overbought,0.5210383658091104,high,0.00793361298559181,bull,0.0,1.053092918562275,1.0
2023-12-04 04:00:00,2210.6,2265.68,2210.16,2246.42,57308.216369,2135.813,2081.509,1,0.0719647262610885,39.15634524301095,29.648398929554546,9.5079463134564,0.0402982309900898,28.84214285714292,0.0867941535002179,1.0672848484822888,2.086352366074124,0.9127243066884186,0.0982363048762029,94.91046715246016,0.0160738660489075,1.0,up,0.0,normal,1.0,overbought,1.086352366074124,high,0.016203745589432828,bull,0.0,1.0701569682966914,1.0
2023-12-04 08:00:00,2246.42,2275.6,2213.37,2237.96,68533.319432,2143.0995000000003,2083.855,1,0.0661267655955981,41.62474980395791,32.043669104435224,9.581080699522689,0.0357185831042492,32.49642857142862,0.0940569784386815,0.950652792450427,2.4051493550409506,0.8162557969245795,0.0915342544102664,90.28472917361816,-0.0037731013146007,1.0,up,0.0,normal,1.0,overbought,1.4051493550409506,high,-0.003765992111893657,bull,0.0,1.066126765595598,1.0
2023-12-04 12:00:00,2237.95,2255.71,2201.5,2211.98,57127.370412,2149.068,2085.445,1,0.0511214597985174,41.01185024568031,33.837305332684245,7.174544912996062,0.0204036443316804,35.17000000000004,0.0964933337134174,0.7947507948807139,1.9416448698924456,0.6894312911886751,0.0926093364316132,78.62448959511983,-0.0116766946011318,1.0,up,0.0,normal,1.0,overbought,0.9416448698924456,high,-0.011608786573486629,bull,0.0,1.053750327513517,1.0
2023-12-04 16:00:00,2211.82,2236.0,2210.09,2234.9,22962.99992,2156.16,2087.9043333333334,1,0.0351935226872694,41.89266283967163,35.44837683408173,6.444286005589902,0.0190133138792631,36.19285714285719,0.0983085683221224,0.8583817975701645,0.7881650618531909,0.8013180375884802,0.0916595820842095,80.48506624747367,0.0103084423073471,1.0,up,0.0,normal,1.0,overbought,-0.2118349381468091,normal,0.010361757339578226,bull,0.0,1.0646690327037132,1.0
2023-12-04 20:00:00,2234.91,2254.2,2220.33,2243.17,21175.702007,2164.3165,2090.61,1,0.0361971720381928,42.76506401342931,36.91171426995125,5.853349743478063,0.0147335565004975,37.46857142857146,0.0983263499990697,0.8575105553942454,0.72463034381984,0.8357309289838931,0.0880093795833575,80.74622236008335,0.0036935596816813,1.0,up,0.0,normal,1.0,overbought,-0.2753696561801599,normal,0.003700389279162275,bull,0.0,1.068608722578186,1.0
2023-12-05 00:00:00,2243.18,2253.59,2222.81,2230.97,18512.932101,2171.3655,2093.014,1,0.032091968911917,41.98799867647631,37.92697115125626,4.061027525220048,-0.0068776097078908,32.65857142857145,0.0970718334725079,0.7752276654111704,0.6600468291524744,0.7693182405540903,0.0867201262231226,69.6482137987455,-0.0054535755417412,1.0,up,0.0,normal,0.0,neutral,-0.3399531708475256,low,-0.005438731794737084,bull,0.4,1.0627968463425665,1.0
2023-12-05 04:00:00,2230.98,2238.03,2187.98,2200.39,31685.267513,2177.0145,2094.8788333333337,1,0.0162525401810456,38.46126089195286,38.03382909939558,0.4274317925572788,-0.0167876101449535,34.54571428571431,0.0921751511887969,0.6152517127072196,1.0828501351111466,0.6033227848101262,0.0861665432037047,58.55124014612573,-0.0138018510945905,1.0,up,0.0,normal,0.0,neutral,0.0828501351111465,normal,-0.013707042228268351,bull,0.4,1.0482290450896785,0.9945171831086926
2023-12-05 08:00:00,2200.4,2210.0,2190.0,2204.71,40507.068837,2182.596,2097.1085,1,0.0209826803741779,35.604457660294884,37.54795481157544,-1.9434971512805603,-0.0032866481613758,34.414285714285725,0.0852491650220188,0.6176591480315529,1.3105170948237526,0.6183990956559192,0.0842605149883658,60.30600047812577,0.0019613635944251,0.3999999999999999,up,0.0,normal,0.0,neutral,0.3105170948237525,normal,0.0019632883261604395,range,0.4,1.0502870209370454,0.995298192698998
2023-12-05 12:00:00,2204.71,2234.6,2199.43,2228.45,31644.666162,2189.2380000000003,2099.616666666667,1,0.0313173946445264,34.854261878679154,37.00921622499619,-2.1549543463170338,-0.0028860351693589,36.03357142857145,0.0776996312838896,0.7264629403708018,0.9858966417520132,0.7413178252043666,0.0817922771433058,63.79257708578657,0.0107102955611957,0.3999999999999999,up,0.0,normal,0.0,neutral,-0.0141033582479868,normal,0.010767856089916483,range,0.4,1.0615963604316025,0.9995850837812128
2023-12-05 16:00:00,2228.44,2309.75,2219.85,2272.81,106689.947898,2197.921,2102.789333333333,1,0.0484649982700957,37.40799154403794,37.088971288804544,0.3190202552333971,0.0132134434750821,41.63142857142858,0.0733047278387379,0.9494929807790786,2.882025997400919,0.8293133721467515,0.0952213339434445,71.17043121149892,0.0197106748711557,1.0,up,0.0,normal,1.0,overbought,1.8820259974009188,high,0.01990621283852012,bull,0.4,1.0827287235309524,1.0075442651523963
2023-12-05 20:00:00,2273.0,2298.35,2251.63,2293.39,28484.299661,2207.3705,2106.296,1,0.0456821083348533,40.624184398162015,37.79601391067604,2.828170487485977,0.0279788612128357,43.82142857142857,0.0710675011806244,1.027773954308735,0.7536765112392817,0.9229464958553122,0.092579107783674,73.09876328165818,0.0090141208668321,1.0,up,0.0,normal,1.0,overbought,-0.2463234887607183,normal,0.009054870402717352,bull,0.4,1.0925326918038247,1.0111935382507786
2023-12-06 00:00:00,2293.52,2312.0,2274.16,2282.0,31982.068764,2213.5245,2109.7298333333333,1,0.032298923369221,41.77243595739719,38.59129832002027,3.1811376373769207,0.0370888796985988,45.32214285714287,0.0741599231579069,0.9046227532298596,0.9103413549731296,0.8148148148148148,0.0709903593339176,69.59892956393452,-0.0049788208343144,1.0,up,0.0,normal,1.0,overbought,-0.0896586450268703,normal,-0.004966447050000156,bull,0.4,1.0871066860395868,1.0091847225847688
2023-12-06 04:00:00,2281.99,2284.66,2258.34,2266.04,23658.184997,2218.586,2112.680666666666,1,0.0087338965999232,40.92286169802446,39.05761099562111,1.8652507024033511,0.0278177175229394,43.28428571428572,0.07454200970545,0.7809339054998974,0.6737360862501561,0.7162962962962961,0.0714903532153007,62.91580963188879,-0.0070184367392065,1.0,up,0.0,normal,0.0,neutral,-0.3262639137498438,low,-0.006993865030674895,bull,0.4,1.0795036086034817,1.0063614818884579
2023-12-06 08:00:00,2266.03,2288.0,2233.0,2253.13,34271.95997,2223.1625,2115.4878333333336,1,0.0067784947005309,38.76102589141556,38.998293974780005,-0.237268083364448,0.0110749624178241,44.53714285714285,0.0721813511751447,0.684263474662201,0.9512814835812022,0.6366049382716056,0.0718999791401295,57.66333921943136,-0.0057134540718795,0.3999999999999999,up,0.0,normal,0.0,neutral,-0.0487185164187977,normal,-0.005697163333392097,range,0.4,1.0733535002262815,1.0040681195945567
2023-12-06 12:00:00,2253.01,2268.87,2247.89,2252.26,28841.187358,2227.5155,2118.6111666666666,1,0.0182099295653668,36.55615708690539,38.50986659720508,-1.953709510299696,-0.0090416708831797,42.07,0.0688046850121233,0.6596769203206841,0.7802056498331423,0.6312345679012359,0.0719277525685311,51.20392512575248,-0.0003862040848021,0.3999999999999999,up,0.0,normal,0.0,neutral,-0.2197943501668576,normal,-0.0003861295176043056,range,0.4,1.0729390467570203,1.0039130394590923
2023-12-06 16:00:00,2252.53,2284.73,2250.24,2263.01,20424.945061,2232.6960000000004,2122.044833333333,1,0.0125777439706475,35.26965124762364,37.86182352728879,-2.5921722796651494,-0.013246765704917,40.08857142857145,0.0636017897729083,0.7106140969203488,0.5434638270845412,0.697592592592594,0.0715860734154952,55.1157946330107,0.0047616290105888,0.3999999999999999,up,0.0,normal,0.0,neutral,-0.4565361729154588,low,0.004772983580936474,range,0.4,1.0780601672105372,1.0058297036407027
2023-12-06 20:00:00,2263.01,2265.2,2219.0,2232.62,22498.49002,2236.288,2124.880666666667,1,-0.0047031656093832,31.43549822542081,36.5765584669152,-5.14106024149438,-0.0216389132340053,39.51642857142857,0.0569097203632174,0.4711312443555908,0.6066419721811975,0.5038749999999993,0.0716646809577984,54.14058738565235,-0.0135200018308461,0.1,sideways,0.0,normal,0.0,neutral,-0.3933580278188024,low,-0.013429017105536567,bear,0.0,1.0635828787842694,1.0004267819225237
2023-12-07 00:00:00,2233.04,2250.15,2230.43,2249.11,11754.40217,2240.356,2128.224,1,0.0081309923486199,29.38873448181039,35.138993669894234,-5.750259188083845,-0.0074711832094754,39.07428571428574,0.0488023355526005,0.5797545077791909,0.318450230237415,0.5717398706162757,0.0652924934751968,52.926156253861045,0.0073587986842999,0.3999999999999999,up,0.0,normal,0.0,neutral,-0.681549769762585,low,0.0073859411812131626,range,0.0,1.0714384393683154,1.0004267819225237
2023-12-07 04:00:00,2249.12,2269.65,2247.92,2261.67,13499.989771,2243.7795,2131.827,1,0.0278496084784971,28.45216762306336,33.801628460528065,-5.349460837464704,0.0037902828509672,38.2071428571429,0.0450044706977501,0.6757670981193675,0.38045456851503,0.5941783583293022,0.0548355860934619,53.7434237150951,0.00556889604895,0.3999999999999999,up,0.0,normal,0.0,neutral,-0.61954543148497,low,0.005584431174998183,range,0.0,1.0774218135912152,1.0004267819225237
2023-12-07 08:00:00,2261.66,2269.41,2222.0,2236.18,30307.105342,2245.0585,2135.3478333333333,1,0.014273986147838,25.360758629765314,32.11345449437552,-6.752695864610203,-0.0071394954401358,39.39500000000002,0.0434817630888339,0.4086884542573352,0.8636100701772402,0.3886469924205759,0.0554606516470051,51.0004224432582,-0.0113344255097043,0.3999999999999999,up,0.0,normal,0.0,neutral,-0.1363899298227597,normal,-0.011270432910194805,range,0.0,1.065278803325155,1.0004267819225237
2023-12-07 12:00:00,2236.03,2330.6,2231.89,2321.6,45938.651751,2248.8175,2140.659333333333,1,0.0418003545064955,29.46383410647149,31.583530416794712,-2.119696310323217,0.0258902965519374,42.87071428571429,0.0512347333905741,1.111892448268135,1.3305898494202424,0.93689524610854,0.0614317711922811,69.22564476731273,0.0374875502005023,0.3999999999999999,up,0.0,normal,1.0,overbought,0.3305898494202424,normal,0.03819907163108516,range,0.0,1.1059714646404493,1.0004267819225237
2023-12-07 16:00:00,2321.61,2357.85,2315.92,2335.75,49613.500926,2253.707,2146.3461666666667,1,0.0276925919896515,33.47149911977158,31.96112415739009,1.5103749623814906,0.046192365919861,44.43714285714285,0.0605621413485503,1.0799812484311793,1.4775141073475595,0.8699005121563553,0.0727261051054264,70.15627884082936,0.0060764355431415,1.0,up,0.0,normal,1.0,overbought,0.4775141073475595,normal,0.006094934527911766,bull,0.0,1.1127122883071714,1.0004267819225237
2023-12-07 20:00:00,2335.45,2383.0,2335.06,2355.55,26428.706021,2260.8855,2151.8123333333333,1,0.027103981442319,37.80945320005185,33.13078996592244,4.678663234129409,0.0473253864862102,45.349285714285706,0.0689916562846342,1.0825031080691427,0.8247603420474034,0.8592452056199373,0.0827917046974167,69.7901096163428,0.0084412071574722,1.0,up,0.0,normal,1.0,overbought,-0.1752396579525965,normal,0.008476934603446562,bull,0.25,1.1221446776076027,1.0004267819225237
2023-12-08 00:00:00,2355.55,2387.0,2352.39,2375.25,21698.808205,2267.903,2157.608166666667,1,0.0408632778264679,42.34876818374687,34.97438560948733,7.374382574259542,0.0502195280478583,41.39999999999999,0.0799102664256055,1.065559115275523,0.6784928542382758,0.9409607074665862,0.0837890748342279,67.2772043445996,0.0083284492563216,1.0,up,0.0,normal,1.0,overbought,-0.3215071457617242,low,0.008363227271762419,bull,0.25,1.1315294285782336,1.0025184810590178
2023-12-08 04:00:00,2375.26,2392.68,2352.23,2352.58,24771.076889,2273.3735,2163.241666666667,1,0.0381899701682229,43.61417145377891,36.702342778345646,6.911828675433263,0.0520530547630333,40.95214285714285,0.0861169454255556,0.890955930461332,0.7702290500495023,0.8041035661944311,0.0870108561664214,59.912912409981566,-0.0095900968293323,1.0,up,0.0,normal,0.0,neutral,-0.2297709499504977,normal,-0.00954425849910534,bull,0.25,1.120729819212538,1.0001264071756784
2023-12-08 08:00:00,2352.59,2373.2,2345.93,2366.03,23426.755688,2280.1265,2168.875,1,0.0501080718822259,45.18149115019969,38.39817245271646,6.783318697483232,0.0191376636802207,40.19714285714284,0.0906412016969648,0.9005575824383208,0.7229062417641764,0.8698094772838316,0.0865162318313799,63.976580952064126,0.005700846828484,1.0,up,0.0,normal,1.0,overbought,-0.2770937582358236,normal,0.005717127579083492,bull,0.25,1.127137174570659,1.0015558697419369
2023-12-08 12:00:00,2365.76,2376.3,2335.75,2345.82,36077.837914,2287.398,2174.031833333333,1,0.0415404971006898,44.28236565707948,39.57501109358907,4.707354563490412,0.00431124906347,41.21357142857145,0.0887898832062847,0.7804905609546967,1.1058008054083095,0.7687981053878049,0.0864004910862725,63.08469461392114,-0.0085784241589172,1.0,up,0.0,normal,0.0,neutral,0.1058008054083095,normal,-0.008541734466596007,bull,0.25,1.1175094681180473,0.9994171136687378
2023-12-08 16:00:00,2345.64,2361.24,2340.0,2352.89,17685.510711,2294.807,2178.929,1,0.0397170140653375,43.63726886723225,40.38746264831771,3.249806218914543,-0.0011292479463396,38.80214285714286,0.0853331211878965,0.7892875775872898,0.5617139655842246,0.7941009055627427,0.0821330363935415,66.68115845093965,0.003009338876229,1.0,up,0.0,normal,0.0,neutral,-0.4382860344157754,low,0.0030138714820402424,bull,0.25,1.1208774980349183,1.000170142353125
2023-12-08 20:00:00,2352.89,2376.48,2351.92,2358.93,15226.398152,2301.331,2184.1071666666667,1,0.0565747865736219,43.11638370291075,40.93324685923632,2.1831368436744327,-0.0068708556994001,39.05785714285714,0.0840925909895061,0.7903635892029206,0.4965563018697276,0.8056771073238137,0.0736266018915355,67.53344948880621,0.0025637665735781,1.0,up,0.0,normal,0.0,neutral,-0.5034436981302723,low,0.0025670558334642823,bull,0.25,1.1237548531548478,1.0008120155027211
2023-12-09 00:00:00,2358.94,2366.99,2349.03,2360.23,11870.000568,2305.702,2189.223166666666,1,0.0494062095673399,42.32063169436378,41.21072382626182,1.1099078681019634,0.0032517491434935,37.87714285714281,0.0860666000390186,0.7684297182412879,0.4578946617584596,0.8131621372639345,0.0735860488172762,66.49250186605134,0.0005509455211875,1.0,up,0.0,normal,0.0,neutral,-0.5421053382415404,low,0.0005510973195475,bull,0.25,1.1243741514422498,1.0009499017074999
2023-12-09 04:00:00,2360.24,2386.0,2359.48,2382.86,16249.092203,2310.1755000000003,2194.6441666666665,1,0.0535842983282264,43.020135030181336,41.572606067045726,1.4475289631356103,0.0071131811515492,36.47142857142853,0.0898249915059069,0.8395831209576952,0.6419715626803975,0.9434592353754048,0.0728872027731381,76.17604014217014,0.0095423749993846,1.0,up,0.0,normal,1.0,overbought,-0.3580284373196025,low,0.009588048622380052,bull,0.25,1.1351547054760254,1.0033491907890344
2023-12-09 08:00:00,2382.64,2402.56,2348.6,2356.1,34562.500662,2313.8805,2199.701333333333,1,0.0536271677593038,40.94322015049238,41.44672888373506,-0.5035087332426826,0.0043822629187233,38.9171428571428,0.0917099580519692,0.6953902423804267,1.3585752330131893,0.7468947483111786,0.0779084079623105,67.99663582842716,-0.0112937372050199,0.3999999999999999,up,0.0,normal,0.0,neutral,0.3585752330131893,normal,-0.01123020236186778,range,0.25,1.1224066884215032,1.0005322371759902
2023-12-09 12:00:00,2356.1,2368.78,2337.11,2362.63,21225.332932,2318.71,2205.223166666667,1,0.0176731564438319,39.37032991540264,41.03144909006858,-1.6611191746659415,0.0041395900360834,39.62714285714281,0.091143625533198,0.7039577992428051,0.8383292265721634,0.7824689474831126,0.0776930793226192,67.33397431495084,0.0027676956165714,0.3999999999999999,up,0.0,normal,0.0,neutral,-0.1616707734278366,normal,0.0027715292220196197,range,0.25,1.1255174713574536,1.0012254882592166
2023-12-09 16:00:00,2362.63,2365.51,2342.25,2357.61,9977.011716,2323.934,2210.5350000000003,1,0.0093588783046132,37.28888793730812,40.28293685951648,-2.994048922208364,-0.0005595757398479,37.902142857142834,0.0885300157906296,0.6613459224043094,0.413917503768576,0.7551209413815655,0.0778585092530146,72.42474607571557,-0.0021270112929062,0.3999999999999999,up,0.0,normal,1.0,overbought,-0.5860824962314239,low,-0.002124750807362963,range,0.25,1.1231260272014858,1.0006936495930838
2023-12-09 20:00:00,2357.74,2362.5,2329.0,2340.87,14739.334101,2328.3645,2215.736,1,-0.0062320901700241,33.89779934549824,39.005909356712834,-5.108110011214592,-0.0082025904255094,33.24428571428569,0.084524189025708,0.5632037362520949,0.6299191154454256,0.663924602309871,0.0784152900417366,54.768149651110974,-0.0071257388911631,-0.1999999999999999,sideways,0.0,normal,0.0,neutral,-0.3700808845545744,low,-0.007100411009454577,bear,0.0,1.1151513707929395,0.9989173155414184
2023-12-10 00:00:00,2340.87,2354.9,2339.83,2351.21,7465.991883,2332.7745,2220.9101666666666,1,-0.0101210398905378,31.679507151397047,37.54062891564968,-5.86112176425263,-0.0132823581746305,31.32571428571428,0.0803197430969642,0.5976205364680768,0.3281635686604517,0.7202549575070826,0.0780704403264701,53.89892060930091,0.0044074341180369,-0.1999999999999999,sideways,0.0,normal,0.0,neutral,-0.6718364313395483,low,0.004417161140943371,bear,0.0,1.1200771740942759,0.9989173155414184
2023-12-10 04:00:00,2351.21,2358.5,2344.73,2354.05,7170.603904,2338.8460000000005,2226.213166666667,1,0.0006248459138478,29.80706161868011,35.99391545625576,-6.186853837575654,-0.0008700819150289,28.88499999999999,0.069772017943369,0.5925680028838108,0.3261673701027038,0.7313358440407633,0.0767018542511841,49.58632101489245,0.0012071597934561,0.1,sideways,0.0,normal,0.0,neutral,-0.6738326298972962,low,0.0012078887041140351,bear,0.0,1.1214301026606004,0.9989173155414184
2023-12-10 08:00:00,2353.7,2355.89,2322.08,2337.66,14918.42805,2343.2735,2231.0905,1,-0.0119905495703774,26.69289988656692,34.133712342318,-7.440812455751079,-0.0105687306095326,28.82785714285712,0.0602954190091323,0.4601738739633774,0.6737423147328222,0.6405626938413818,0.0772396327951883,39.44041800101135,-0.0069868200182847,-0.1999999999999999,sideways,0.0,normal,0.0,neutral,-0.3262576852671778,low,-0.006962468936513755,bear,0.0,1.1136221804063546,0.9989173155414184
2023-12-10 12:00:00,2337.99,2355.69,2337.11,2352.18,11986.707486,2347.799,2236.404833333333,1,0.0027112054633346,25.10712759061971,32.32839539197834,-7.221267801358628,-0.0023031799152533,27.26571428571427,0.0502690538263079,0.5370511753431969,0.5431968550901325,0.720979175897208,0.0767628327764031,49.88224211022136,0.0061921286842808,0.1,sideways,-0.3732131349231498,low,0.0,neutral,-0.4568031449098675,low,0.006211339544672789,bear,0.0,1.1205392658933373,0.9989173155414184
2023-12-10 16:00:00,2352.08,2361.99,2340.99,2355.28,8587.682711,2353.754,2241.635333333333,1,0.0010157720930432,23.825885733787345,30.627893460340143,-6.802007726552798,0.0061558309517402,26.81785714285713,0.0230189781377578,0.5281466004953453,0.409307663741763,0.7229741606609262,0.072462722054278,46.62988275126971,0.0013170586465382,0.1,sideways,-0.7129845890059902,low,0.0,neutral,-0.590692336258237,low,0.0013179263491740478,bear,0.0,1.1220160541171422,0.9989173155414184
2023-12-10 20:00:00,2355.29,2377.49,2343.74,2352.27,11701.531511,2355.2875,2246.639333333333,1,-0.0028233139601429,22.31042974072807,28.964400716417728,-6.65397097568966,0.0004508316994227,26.33214285714283,0.01915878883696,0.4330436057001308,0.6072679496627539,0.4195521698984298,0.0368325064724712,52.2664979970482,-0.001278797000645,0.1,sideways,-0.7611159096950623,low,0.0,neutral,-0.3927320503372461,low,-0.0012779796881899896,bear,0.0,1.1205821403901575,0.9989173155414184
2023-12-11 00:00:00,2352.4,2355.04,2121.01,2251.48,119764.259817,2351.074,2249.2935,1,-0.0460760180151934,12.828628837439735,25.73724634062213,-12.908617503182397,-0.0435717168284446,41.53142857142854,0.0454797095795855,-0.4726294136998294,5.258196866654167,0.4633990410229086,0.1250510775134577,28.51574085843842,-0.043793041613076,-0.1999999999999999,sideways,-0.4329297565359075,low,-1.0,oversold,4.258196866654167,high,-0.042847972384122524,bear,0.0,1.0725674677845791,0.9989173155414184
2023-12-11 04:00:00,2251.27,2254.8,2226.53,2237.36,32997.991245,2345.1645,2251.706,1,-0.061061077864415,4.127290479165367,21.41525516833078,-17.287964689165413,-0.042906154017265,41.79642857142854,0.064413068871045,-0.248043802593385,1.4281665127882222,0.4132480909252354,0.125840276039618,25.0973001761648,-0.0062911783762269,-0.1999999999999999,sideways,-0.1968564666611542,normal,-1.0,oversold,0.4281665127882221,normal,-0.0062714303480376765,bear,0.0,1.065840935616797,0.9989173155414184
2023-12-11 08:00:00,2237.5,2252.98,2230.2,2249.39,24764.212054,2338.8715,2254.3115000000003,1,-0.0452909469037816,-1.7773739380486404,16.776729347054896,-18.554103285103537,-0.0436998869134165,42.1407142857143,0.0731365769341979,-0.0439185441184353,1.0647421233560643,0.4559758479843714,0.1251672675703189,28.251314653481003,0.0053624689710589,-0.1999999999999999,sideways,-0.0880861625637513,normal,-1.0,oversold,0.0647421233560643,normal,0.005376872742875349,bear,0.0,1.0715718266917558,0.9989173155414184
2023-12-11 12:00:00,2249.4,2251.86,2198.91,2219.19,35693.093526,2332.202,2256.6306666666665,1,-0.0607120031490331,-8.792397353950491,11.66290400685382,-20.45530136080432,-0.0577808158690262,44.02857142857147,0.0880937985230699,-0.0780757313465915,1.499425435165744,0.3487124844610191,0.1268706149541047,18.811692518769902,-0.0135168039080137,-0.1999999999999999,sideways,0.098410087442103,normal,-1.0,oversold,0.4994254351657439,normal,-0.01342586212261987,bear,0.0,1.0571850510921084,0.9989173155414184
2023-12-11 16:00:00,2219.27,2221.97,2156.1,2187.61,64621.290489,2323.281,2258.2576666666664,1,-0.0721069218403382,-16.707502339583698,5.988822737566316,-22.69632507715001,-0.0700004676333924,44.87928571428574,0.1057526629404182,-0.0864430098698237,2.498480103629923,0.2365476824720297,0.1287020995515652,18.47236256128153,-0.0143326407403088,-0.1999999999999999,sideways,0.3185921562594467,high,-1.0,oversold,1.4984801036299231,high,-0.014230417404548446,bear,0.0,1.0421408665412188,0.9989173155414184
